MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,MEMBERSHIP_STATUS,START_DATE,END_DATE
27,100000.0,M,M,6000000.0,5.0,TYPE-B,30,2,ANNUAL,INFORCE,2010-06-24,2025-04-20
37,200000.0,M,M,1200000.0,1.0,TYPE-B,57,2,ANNUAL,INFORCE,2010-06-21,2025-04-20
56,150000.0,M,M,350004.0,1.0,TYPE-B,38,2,ANNUAL,INFORCE,2010-06-21,2025-04-20
39,100000.0,M,M,399996.0,1.0,TYPE-B,55,2,QUARTERLY,INFORCE,2010-06-25,2025-04-20
36,120000.0,M,F,549996.0,4.0,TYPE-B,59,1,MONTHLY,INFORCE,2010-06-21,2025-04-20
44,100000.0,M,M,500004.0,1.0,TYPE-B,50,3,ANNUAL,INFORCE,2010-06-21,2025-04-20
53,138666.0,M,M,1899996.0,1.0,TYPE-B,41,2,ANNUAL,INFORCE,2010-06-22,2025-04-20
64,150000.0,S,M,650004.0,1.0,TYPE-B,28,0,ANNUAL,INFORCE,2010-06-22,2025-04-20
40,200000.0,D,M,500004.0,1.0,TYPE-B,54,0,ANNUAL,INFORCE,2010-06-21,2025-04-20
43,100000.0,M,M,399996.0,1.0,TYPE-B,51,3,ANNUAL,INFORCE,2010-06-24,2025-04-20
26,100000.0,M,M,300000.0,1.0,TYPE-B,69,3,ANNUAL,CANCELLED,2010-06-23,2011-08-22
12,100000.0,M,F,549996.0,4.0,TYPE-B,47,1,ANNUAL,CANCELLED,2010-06-22,2011-08-21
39,150000.0,M,M,350004.0,1.0,TYPE-B,55,3,ANNUAL,CANCELLED,2010-06-24,2011-08-23
17,101250.72,M,M,500004.0,1.0,TYPE-B,29,1,MONTHLY,CANCELLED,2010-06-25,2011-12-24
20,100000.0,M,M,300000.0,1.0,TYPE-B,75,2,ANNUAL,INFORCE,2010-06-23,2025-04-20
54,100000.0,M,M,800004.0,1.0,TYPE-B,41,3,ANNUAL,INFORCE,2010-06-23,2025-04-20
12,300000.0,M,M,99996.0,1.0,TYPE-B,60,2,ANNUAL,INFORCE,2010-06-22,2025-04-20
22,100000.0,M,M,800004.0,1.0,TYPE-B,33,3,ANNUAL,INFORCE,2010-06-25,2025-04-20
26,200000.0,M,M,549996.0,6.0,TYPE-B,68,1,SEMI-ANNUAL,INFORCE,2010-06-25,2025-04-20
46,200000.0,M,M,999996.0,1.0,TYPE-B,49,2,ANNUAL,CANCELLED,2010-06-24,2011-08-23
42,200000.0,M,M,500004.0,1.0,TYPE-B,52,3,QUARTERLY,INFORCE,2010-06-25,2025-04-20
25,100000.0,M,F,549996.0,6.0,TYPE-B,70,1,ANNUAL,INFORCE,2010-06-24,2025-04-20
22,100000.0,S,M,999996.0,1.0,TYPE-B,24,0,ANNUAL,INFORCE,2010-06-30,2025-04-20
27,100000.0,W,F,399996.0,1.0,TYPE-B,68,0,ANNUAL,INFORCE,2010-06-24,2025-04-20
51,150000.0,D,M,2000004.0,1.0,TYPE-B,43,0,ANNUAL,INFORCE,2010-06-24,2025-04-20
48,100000.0,M,M,300000.0,1.0,TYPE-B,46,1,SEMI-ANNUAL,INFORCE,2010-06-24,2025-04-20
12,150000.0,M,M,549996.0,1.0,TYPE-B,51,0,ANNUAL,INFORCE,2010-06-25,2025-04-20
43,200000.0,M,M,180000.0,1.0,TYPE-B,52,2,QUARTERLY,INFORCE,2010-06-25,2025-04-20
59,150000.0,M,M,1200000.0,1.0,TYPE-B,35,3,ANNUAL,CANCELLED,2010-06-25,2011-08-24
33,100000.0,W,M,300000.0,1.0,TYPE-B,61,0,ANNUAL,INFORCE,2010-06-25,2025-04-20
12,100000.0,M,M,2499996.0,1.0,TYPE-B,47,1,ANNUAL,INFORCE,2010-06-25,2025-04-20
27,100000.0,M,M,549996.0,6.0,TYPE-B,64,0,ANNUAL,INFORCE,2010-06-25,2025-04-20
12,200000.0,M,M,549996.0,1.0,TYPE-B,48,0,SEMI-ANNUAL,CANCELLED,2010-06-28,2012-02-25
50,1500000.0,M,M,6000000.0,1.0,TYPE-B,44,2,ANNUAL,INFORCE,2010-06-28,2025-04-20
43,150000.0,M,M,1200000.0,1.0,TYPE-B,51,2,MONTHLY,INFORCE,2010-06-25,2025-04-20
42,300000.0,S,M,699996.0,1.0,TYPE-B,52,0,ANNUAL,INFORCE,2010-06-25,2025-04-20
40,150000.0,M,M,685320.0,1.0,TYPE-B,54,1,ANNUAL,INFORCE,2010-06-25,2025-04-20
38,100000.0,M,M,600000.0,1.0,TYPE-B,57,1,ANNUAL,INFORCE,2010-06-25,2025-04-20
31,150000.0,M,F,549996.0,6.0,TYPE-B,64,3,ANNUAL,INFORCE,2010-06-25,2025-04-20
50,100000.0,M,M,399996.0,1.0,TYPE-B,44,1,ANNUAL,INFORCE,2010-06-28,2025-04-20
49,120000.0,M,M,300000.0,1.0,TYPE-B,46,1,MONTHLY,INFORCE,2010-06-25,2025-04-20
17,300000.0,M,M,699996.0,1.0,TYPE-B,43,2,ANNUAL,CANCELLED,2010-06-28,2011-08-27
27,134000.0,M,M,549996.0,1.0,TYPE-B,69,3,SEMI-ANNUAL,CANCELLED,2010-07-13,2011-03-14
27,200000.0,M,M,549996.0,1.0,TYPE-B,44,0,SEMI-ANNUAL,INFORCE,2010-06-29,2025-04-20
12,120000.96,M,M,1650000.0,1.0,TYPE-B,43,2,MONTHLY,INFORCE,2010-06-28,2025-04-20
55,500000.0,M,M,999996.0,1.0,TYPE-B,39,3,ANNUAL,INFORCE,2010-06-28,2025-04-20
48,100000.0,M,M,600000.0,1.0,TYPE-B,46,2,ANNUAL,INFORCE,2010-06-28,2025-04-20
22,100000.0,M,M,1399992.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2010-06-28,2025-04-20
37,418000.0,M,M,1449996.0,1.0,TYPE-B,58,3,ANNUAL,CANCELLED,2010-06-28,2011-08-26
51,100000.0,M,M,399996.0,1.0,TYPE-B,43,2,ANNUAL,CANCELLED,2010-06-28,2011-08-26
48,400000.0,W,F,549996.0,1.0,TYPE-B,46,0,SEMI-ANNUAL,CANCELLED,2010-06-28,2012-08-26
12,100000.0,M,F,300000.0,1.0,TYPE-B,33,2,ANNUAL,INFORCE,2010-06-29,2025-04-20
45,800000.0,S,M,800004.0,1.0,TYPE-B,49,0,ANNUAL,INFORCE,2010-06-28,2025-04-20
27,100000.0,M,M,350004.0,1.0,TYPE-B,52,3,ANNUAL,INFORCE,2010-07-20,2025-04-20
23,100000.0,M,M,549996.0,6.0,TYPE-B,75,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
48,100000.0,M,M,3000000.0,1.0,TYPE-B,47,3,ANNUAL,INFORCE,2010-06-29,2025-04-20
43,200000.0,M,M,789996.0,1.0,TYPE-B,51,2,ANNUAL,CANCELLED,2010-06-29,2012-08-27
55,100000.0,M,M,290004.0,1.0,TYPE-B,40,3,SEMI-ANNUAL,INFORCE,2010-06-29,2025-04-20
65,100000.0,M,F,120000.0,1.0,TYPE-B,28,3,ANNUAL,INFORCE,2010-06-29,2025-04-20
51,100000.0,M,M,500004.0,1.0,TYPE-B,43,1,ANNUAL,INFORCE,2010-07-02,2025-04-20
50,150000.0,M,M,500004.0,1.0,TYPE-B,45,3,ANNUAL,INFORCE,2010-06-29,2025-04-20
37,100000.0,M,M,500004.0,1.0,TYPE-B,58,2,ANNUAL,INFORCE,2010-06-30,2025-04-20
45,199998.0,S,M,800004.0,1.0,TYPE-B,49,0,ANNUAL,INFORCE,2010-06-29,2025-04-20
22,150000.0,S,M,375000.0,1.0,TYPE-B,23,0,ANNUAL,CANCELLED,2010-06-30,2011-08-27
55,120000.0,M,M,492996.0,1.0,TYPE-B,40,3,MONTHLY,INFORCE,2010-06-29,2025-04-20
42,250000.0,M,M,2760000.0,1.0,TYPE-B,53,2,ANNUAL,INFORCE,2010-06-29,2025-04-20
48,100000.0,M,F,275004.0,1.0,TYPE-B,47,2,QUARTERLY,CANCELLED,2010-06-30,2010-11-27
12,250000.0,M,F,999996.0,1.0,TYPE-B,36,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
45,160000.0,M,M,800004.0,1.0,TYPE-B,50,2,QUARTERLY,CANCELLED,2010-07-13,2010-11-27
47,200000.0,M,F,350004.0,1.0,TYPE-B,47,1,ANNUAL,CANCELLED,2010-07-02,2011-08-27
54,100000.0,M,M,549996.0,1.0,TYPE-B,73,2,SEMI-ANNUAL,INFORCE,2010-06-30,2025-04-20
12,100000.0,M,M,549996.0,1.0,TYPE-B,78,0,ANNUAL,INFORCE,2010-06-30,2025-04-20
47,250000.0,M,F,360000.0,1.0,TYPE-B,47,3,ANNUAL,INFORCE,2010-06-30,2025-04-20
19,100000.0,M,M,800004.0,1.0,TYPE-B,75,3,ANNUAL,INFORCE,2010-06-30,2025-04-20
33,275000.0,M,M,2499996.0,1.0,TYPE-B,62,3,ANNUAL,INFORCE,2010-06-30,2025-04-20
30,150000.0,D,F,4200000.0,1.0,TYPE-B,64,0,ANNUAL,INFORCE,2010-06-30,2025-04-20
81,100000.0,M,M,549996.0,6.0,TYPE-B,64,0,ANNUAL,INFORCE,2010-06-30,2025-04-20
9,100000.0,M,M,500004.0,1.0,TYPE-B,38,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
12,200000.0,M,M,2499996.0,1.0,TYPE-B,62,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
41,483279.0,M,M,600000.0,1.0,TYPE-B,53,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
35,150000.0,M,M,300000.0,1.0,TYPE-B,60,2,ANNUAL,CANCELLED,2010-06-30,2011-08-27
27,200000.0,M,M,549996.0,1.0,TYPE-B,59,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
50,100000.0,M,M,279996.0,1.0,TYPE-B,45,3,ANNUAL,CANCELLED,2010-06-30,2011-08-27
17,106943.0,M,M,500004.0,1.0,TYPE-B,28,3,ANNUAL,INFORCE,2010-07-02,2025-04-20
41,200000.0,S,M,399996.0,1.0,TYPE-B,53,0,ANNUAL,INFORCE,2010-06-30,2025-04-20
35,150000.0,M,M,800004.0,1.0,TYPE-B,60,2,MONTHLY,INFORCE,2010-06-30,2025-04-20
32,100000.0,M,M,549996.0,6.0,TYPE-B,62,2,ANNUAL,CANCELLED,2010-06-30,2011-08-27
35,150000.0,M,M,5000004.0,1.0,TYPE-B,59,3,ANNUAL,INFORCE,2010-06-30,2025-04-20
29,200000.0,M,M,549996.0,6.0,TYPE-B,66,3,ANNUAL,INFORCE,2010-06-30,2025-04-20
46,100000.0,M,M,350004.0,1.0,TYPE-B,49,1,ANNUAL,INFORCE,2010-06-30,2025-04-20
32,200000.0,M,M,900000.0,1.0,TYPE-B,63,1,ANNUAL,INFORCE,2010-07-02,2025-04-20
22,100000.0,M,F,549996.0,6.0,TYPE-B,72,2,SEMI-ANNUAL,INFORCE,2010-07-06,2025-04-20
12,100000.0,M,M,2499996.0,5.0,TYPE-B,53,2,ANNUAL,INFORCE,2010-07-02,2025-04-20
27,111111.84,S,M,600000.0,1.0,TYPE-B,28,0,MONTHLY,CANCELLED,2010-06-30,2010-10-27
54,150000.0,M,M,657000.0,1.0,TYPE-B,40,1,ANNUAL,INFORCE,2010-07-02,2025-04-20
40,100000.0,M,F,200004.0,1.0,TYPE-B,49,3,ANNUAL,INFORCE,2010-07-15,2025-04-20
12,100000.0,M,M,399996.0,1.0,TYPE-B,47,3,SEMI-ANNUAL,CANCELLED,2010-06-30,2011-02-26
12,100000.8,M,M,300000.0,1.0,TYPE-B,29,2,MONTHLY,INFORCE,2010-07-02,2025-04-20
43,200000.0,M,M,180000.0,1.0,TYPE-B,52,1,SEMI-ANNUAL,INFORCE,2010-07-08,2025-04-20
31,200000.0,W,F,500004.0,1.0,TYPE-B,63,0,SEMI-ANNUAL,CANCELLED,2010-06-30,2012-02-26
73,120000.0,S,M,249996.0,1.0,TYPE-B,19,0,QUARTERLY,INFORCE,2010-07-02,2025-04-20
27,250001.0,M,M,549996.0,6.0,TYPE-B,64,3,ANNUAL,INFORCE,2010-07-19,2025-04-20
48,100000.0,M,F,300000.0,1.0,TYPE-B,47,1,ANNUAL,INFORCE,2010-07-02,2025-04-20
62,260000.0,M,M,650004.0,1.0,TYPE-B,30,1,SEMI-ANNUAL,CANCELLED,2010-07-02,2011-02-26
12,200000.0,M,F,1200000.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2010-07-02,2025-04-20
45,205665.0,M,M,300000.0,1.0,TYPE-B,50,1,ANNUAL,INFORCE,2010-07-09,2025-04-20
41,150000.0,M,M,999996.0,1.0,TYPE-B,54,3,ANNUAL,CANCELLED,2010-07-06,2011-08-31
58,100001.0,M,M,350004.0,1.0,TYPE-B,36,3,ANNUAL,CANCELLED,2010-07-21,2011-08-31
49,360000.0,M,M,500004.0,1.0,TYPE-B,46,3,ANNUAL,CANCELLED,2010-07-05,2011-09-02
55,200000.0,M,F,266064.0,1.0,TYPE-B,40,3,ANNUAL,CANCELLED,2010-07-09,2011-09-07
12,100000.0,M,M,474996.0,1.0,TYPE-B,46,1,ANNUAL,INFORCE,2010-07-06,2025-04-20
49,120000.0,M,M,300000.0,1.0,TYPE-B,46,3,MONTHLY,CANCELLED,2010-07-02,2010-11-01
55,120000.0,M,M,549996.0,1.0,TYPE-B,0,3,MONTHLY,INFORCE,2010-07-13,2025-04-20
53,100000.0,M,M,999996.0,1.0,TYPE-B,42,3,ANNUAL,CANCELLED,2010-07-07,2011-09-05
33,100000.0,M,M,999996.0,1.0,TYPE-B,62,2,ANNUAL,CANCELLED,2010-07-07,2011-09-05
27,240000.0,M,M,549996.0,1.0,TYPE-B,68,0,SEMI-ANNUAL,INFORCE,2010-07-16,2025-04-20
45,100000.0,M,M,450000.0,1.0,TYPE-B,49,2,ANNUAL,CANCELLED,2010-07-07,2011-09-05
27,140000.0,M,M,600000.0,1.0,TYPE-B,42,2,SEMI-ANNUAL,CANCELLED,2010-07-09,2011-03-10
27,140000.0,M,M,549996.0,1.0,TYPE-B,42,0,SEMI-ANNUAL,CANCELLED,2010-07-08,2011-03-09
43,200000.0,M,M,791664.0,1.0,TYPE-B,51,1,ANNUAL,CANCELLED,2010-07-07,2012-09-05
47,100000.0,M,F,549996.0,1.0,TYPE-B,48,3,ANNUAL,INFORCE,2010-07-12,2025-04-20
54,180000.0,M,M,900000.0,1.0,TYPE-B,41,2,MONTHLY,INFORCE,2010-07-12,2025-04-20
12,200000.0,M,M,7500000.0,1.0,TYPE-B,49,1,ANNUAL,INFORCE,2010-07-20,2025-04-20
35,200000.0,M,M,390000.0,1.0,TYPE-B,59,1,SEMI-ANNUAL,CANCELLED,2010-07-12,2012-09-07
45,100000.0,M,M,999996.0,1.0,TYPE-B,49,3,ANNUAL,CANCELLED,2010-07-08,2011-09-06
34,100000.0,M,M,300000.0,1.0,TYPE-B,61,3,QUARTERLY,INFORCE,2010-07-09,2025-04-20
27,100000.0,M,M,249996.0,1.0,TYPE-B,27,1,ANNUAL,CANCELLED,2010-07-12,2011-09-10
66,100000.0,M,M,999996.0,1.0,TYPE-B,27,1,ANNUAL,INFORCE,2010-07-09,2025-04-20
27,100000.0,M,M,800004.0,1.0,TYPE-B,55,2,SEMI-ANNUAL,CANCELLED,2010-07-26,2012-09-24
41,102000.0,M,M,1800000.0,1.0,TYPE-B,53,2,ANNUAL,INFORCE,2010-07-08,2025-04-20
12,120000.96,M,M,549996.0,1.0,TYPE-B,68,2,MONTHLY,INFORCE,2010-08-23,2025-04-20
27,100000.0,M,M,999996.0,1.0,TYPE-B,49,1,ANNUAL,INFORCE,2010-08-27,2025-04-20
37,100000.0,M,M,249996.0,1.0,TYPE-B,57,3,ANNUAL,CANCELLED,2010-07-12,2011-09-08
12,100000.0,M,M,2499996.0,1.0,TYPE-B,53,1,ANNUAL,INFORCE,2010-07-12,2025-04-20
12,100001.0,M,M,480000.0,1.0,TYPE-B,36,2,ANNUAL,INFORCE,2010-07-13,2025-04-20
41,100000.0,M,F,5499996.0,1.0,TYPE-B,53,1,ANNUAL,INFORCE,2010-07-13,2025-04-20
26,100000.0,M,M,549996.0,6.0,TYPE-B,69,3,SEMI-ANNUAL,CANCELLED,2010-07-13,2011-03-14
12,100000.8,M,M,1999992.0,1.0,TYPE-B,41,2,MONTHLY,INFORCE,2010-07-14,2025-04-20
21,240000.0,M,M,1599996.0,1.0,TYPE-B,73,2,SEMI-ANNUAL,CANCELLED,2010-07-14,2011-03-15
27,100000.0,M,M,549996.0,4.0,TYPE-B,62,3,SEMI-ANNUAL,CANCELLED,2010-07-22,2011-03-23
50,200000.0,M,M,579000.0,1.0,TYPE-B,45,3,ANNUAL,INFORCE,2010-07-14,2025-04-20
22,100000.0,M,F,399996.0,1.0,TYPE-B,45,1,SEMI-ANNUAL,INFORCE,2010-07-15,2025-04-20
70,100000.0,S,M,800004.0,1.0,TYPE-B,23,0,ANNUAL,INFORCE,2010-07-15,2025-04-20
63,100000.0,M,M,999996.0,1.0,TYPE-B,29,1,ANNUAL,CANCELLED,2010-07-26,2011-09-12
57,300000.0,M,M,1700004.0,1.0,TYPE-B,37,2,ANNUAL,CANCELLED,2010-07-15,2011-09-13
12,119995.92,M,M,3399996.0,1.0,TYPE-B,53,2,MONTHLY,INFORCE,2010-07-20,2025-04-20
58,100000.0,M,F,999996.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2010-07-22,2025-04-20
12,100000.0,M,M,348996.0,1.0,TYPE-B,40,2,ANNUAL,INFORCE,2010-07-29,2025-04-20
27,100000.0,M,M,549996.0,1.0,TYPE-B,56,0,ANNUAL,CANCELLED,2010-07-20,2011-09-18
31,120000.0,M,M,200004.0,1.0,TYPE-B,64,1,QUARTERLY,CANCELLED,2010-07-16,2011-09-14
27,150000.0,S,M,900000.0,1.0,TYPE-B,23,0,ANNUAL,INFORCE,2010-07-23,2025-04-20
27,100000.0,M,M,549996.0,1.0,TYPE-B,69,1,ANNUAL,CANCELLED,2010-07-22,2012-09-19
42,100000.0,M,M,800004.0,1.0,TYPE-B,52,2,ANNUAL,INFORCE,2010-07-16,2025-04-20
27,110000.88,M,M,549996.0,1.0,TYPE-B,50,0,MONTHLY,INFORCE,2010-07-19,2025-04-20
27,100000.0,M,M,549996.0,1.0,TYPE-B,45,3,ANNUAL,INFORCE,2010-07-19,2025-04-20
38,200000.0,D,M,600000.0,1.0,TYPE-B,57,0,SEMI-ANNUAL,CANCELLED,2010-07-19,2011-03-18
50,120000.0,M,F,799992.0,1.0,TYPE-B,45,2,MONTHLY,INFORCE,2010-07-19,2025-04-20
22,100000.0,M,M,549996.0,1.0,TYPE-B,86,0,ANNUAL,CANCELLED,2010-07-26,2011-09-24
50,200000.0,M,M,450000.0,1.0,TYPE-B,44,1,ANNUAL,CANCELLED,2010-07-20,2011-09-18
12,100000.0,M,M,320004.0,5.0,TYPE-B,52,3,ANNUAL,CANCELLED,2010-07-20,2011-09-18
27,150000.0,M,M,699996.0,1.0,TYPE-B,44,2,ANNUAL,CANCELLED,2010-07-28,2011-09-25
38,150000.0,M,M,840000.0,1.0,TYPE-B,56,3,ANNUAL,INFORCE,2010-07-20,2025-04-20
27,100000.0,M,M,549996.0,1.0,TYPE-B,56,0,SEMI-ANNUAL,CANCELLED,2010-07-21,2012-03-21
12,100000.0,M,M,500004.0,1.0,TYPE-B,53,3,SEMI-ANNUAL,INFORCE,2010-07-22,2025-04-20
27,150000.0,M,M,549996.0,1.0,TYPE-B,49,0,ANNUAL,CANCELLED,2010-07-22,2011-09-20
39,100000.0,M,M,249996.0,1.0,TYPE-B,56,3,ANNUAL,INFORCE,2010-07-21,2025-04-20
44,337500.0,S,M,999996.0,1.0,TYPE-B,50,0,ANNUAL,INFORCE,2010-07-21,2025-04-20
27,100000.0,M,M,549996.0,1.0,TYPE-B,42,3,ANNUAL,CANCELLED,2010-07-23,2012-09-21
37,100000.0,M,M,399996.0,1.0,TYPE-B,57,3,ANNUAL,INFORCE,2010-07-21,2025-04-20
12,100000.0,M,M,500004.0,1.0,TYPE-B,59,2,ANNUAL,INFORCE,2010-07-30,2025-04-20
18,150000.0,M,M,549996.0,6.0,TYPE-B,76,3,ANNUAL,INFORCE,2010-07-21,2025-04-20
27,300000.0,M,M,699996.0,1.0,TYPE-B,40,2,QUARTERLY,INFORCE,2010-07-30,2025-04-20
49,300000.0,M,M,699996.0,1.0,TYPE-B,40,1,QUARTERLY,INFORCE,2010-07-30,2025-04-20
27,200000.0,M,M,699996.0,1.0,TYPE-B,49,1,SEMI-ANNUAL,INFORCE,2010-07-28,2025-04-20
27,120000.0,M,F,200004.0,1.0,TYPE-B,68,1,MONTHLY,INFORCE,2010-07-22,2025-04-20
22,200000.0,M,M,3000000.0,1.0,TYPE-B,44,1,ANNUAL,INFORCE,2010-07-28,2025-04-20
51,300000.0,M,M,999996.0,1.0,TYPE-B,43,1,MONTHLY,INFORCE,2010-07-22,2025-04-20
62,100000.0,M,M,549996.0,1.0,TYPE-B,62,3,SEMI-ANNUAL,CANCELLED,2010-07-26,2011-03-24
27,100000.0,M,M,800004.0,1.0,TYPE-B,46,1,ANNUAL,CANCELLED,2010-07-23,2011-09-21
48,100000.0,M,M,800004.0,1.0,TYPE-B,46,2,ANNUAL,CANCELLED,2010-07-22,2011-09-20
27,100000.0,M,M,300000.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2010-07-23,2025-04-20
17,100000.0,M,M,464268.0,1.0,TYPE-B,34,2,ANNUAL,INFORCE,2010-07-23,2025-04-20
47,100000.0,M,M,999996.0,1.0,TYPE-B,48,3,ANNUAL,CANCELLED,2010-07-23,2012-09-21
54,100000.0,M,M,999996.0,1.0,TYPE-B,41,2,ANNUAL,INFORCE,2010-07-23,2025-04-20
27,100000.0,M,M,800004.0,1.0,TYPE-B,46,3,ANNUAL,CANCELLED,2010-07-26,2011-09-22
25,120000.0,M,F,549996.0,6.0,TYPE-B,69,3,MONTHLY,INFORCE,2010-07-26,2025-04-20
34,100000.0,M,F,300000.0,1.0,TYPE-B,60,3,SEMI-ANNUAL,CANCELLED,2010-07-26,2012-03-24
62,100000.0,M,M,200004.0,1.0,TYPE-B,33,3,ANNUAL,INFORCE,2010-07-26,2025-04-20
17,100000.0,M,M,350004.0,1.0,TYPE-B,37,1,ANNUAL,INFORCE,2010-07-26,2025-04-20
12,125000.0,M,M,549996.0,6.0,TYPE-B,78,1,ANNUAL,INFORCE,2010-07-28,2025-04-20
27,200000.0,M,M,549996.0,1.0,TYPE-B,51,2,ANNUAL,CANCELLED,2010-07-27,2011-09-25
51,108000.0,M,M,849996.0,1.0,TYPE-B,44,1,MONTHLY,INFORCE,2010-07-26,2025-04-20
27,100000.0,M,M,399996.0,1.0,TYPE-B,33,3,ANNUAL,CANCELLED,2010-07-26,2011-09-24
27,100000.0,M,M,549996.0,1.0,TYPE-B,60,3,SEMI-ANNUAL,INFORCE,2010-07-28,2025-04-20
30,200000.0,S,M,549996.0,6.0,TYPE-B,65,0,SEMI-ANNUAL,INFORCE,2010-07-26,2025-04-20
27,200000.0,M,M,999996.0,1.0,TYPE-B,33,2,ANNUAL,CANCELLED,2010-07-30,2012-09-26
21,300000.0,M,M,549996.0,6.0,TYPE-B,73,1,ANNUAL,INFORCE,2010-07-28,2025-04-20
17,100000.0,M,M,500004.0,1.0,TYPE-B,47,2,ANNUAL,INFORCE,2010-07-30,2025-04-20
12,100000.0,M,M,650004.0,1.0,TYPE-B,30,2,SEMI-ANNUAL,CANCELLED,2010-07-27,2011-03-28
27,150000.0,M,M,549996.0,1.0,TYPE-B,66,3,ANNUAL,INFORCE,2010-07-28,2025-04-20
17,100000.0,M,F,399996.0,1.0,TYPE-B,42,1,ANNUAL,INFORCE,2010-07-27,2025-04-20
59,500000.0,M,M,800004.0,1.0,TYPE-B,36,1,ANNUAL,CANCELLED,2010-07-29,2012-09-26
27,100000.0,M,M,549996.0,1.0,TYPE-B,60,0,SEMI-ANNUAL,INFORCE,2010-07-29,2025-04-20
12,150000.0,M,M,549996.0,6.0,TYPE-B,78,2,ANNUAL,INFORCE,2010-07-28,2025-04-20
12,100000.0,S,M,1200000.0,1.0,TYPE-B,33,0,ANNUAL,INFORCE,2010-07-27,2025-04-20
27,100000.0,M,F,350004.0,1.0,TYPE-B,36,1,ANNUAL,INFORCE,2010-07-30,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,36,1,ANNUAL,CANCELLED,2010-07-30,2011-09-26
22,120000.96,M,M,399996.0,1.0,TYPE-B,41,3,MONTHLY,INFORCE,2010-07-28,2025-04-20
22,100000.0,M,M,549996.0,1.0,TYPE-B,81,2,ANNUAL,INFORCE,2010-07-28,2025-04-20
42,100000.0,M,M,480000.0,1.0,TYPE-B,47,3,ANNUAL,INFORCE,2010-07-30,2025-04-20
27,100000.0,M,M,549996.0,1.0,TYPE-B,85,0,ANNUAL,INFORCE,2010-07-30,2025-04-20
27,180000.0,M,F,249996.0,1.0,TYPE-B,26,3,ANNUAL,CANCELLED,2010-07-30,2011-09-26
12,666668.0,S,M,1500000.0,1.0,TYPE-B,21,0,ANNUAL,INFORCE,2010-07-30,2025-04-20
17,150000.0,M,M,710004.0,1.0,TYPE-B,27,2,ANNUAL,INFORCE,2010-07-30,2025-04-20
48,147000.0,M,M,950004.0,1.0,TYPE-B,47,3,ANNUAL,CANCELLED,2010-07-28,2011-09-26
48,535000.0,M,M,950004.0,1.0,TYPE-B,47,3,ANNUAL,CANCELLED,2010-07-28,2011-09-26
86,100000.0,M,M,549996.0,2.0,TYPE-B,46,0,ANNUAL,INFORCE,2010-07-30,2025-04-20
55,112500.0,M,F,500004.0,1.0,TYPE-B,39,3,ANNUAL,INFORCE,2010-07-29,2025-04-20
40,360000.0,M,M,720000.0,1.0,TYPE-B,55,3,MONTHLY,CANCELLED,2010-07-29,2011-01-27
45,200000.0,M,F,699996.0,1.0,TYPE-B,50,3,ANNUAL,INFORCE,2010-07-29,2025-04-20
52,500000.0,M,M,1050000.0,1.0,TYPE-B,43,2,ANNUAL,INFORCE,2010-07-29,2025-04-20
29,200000.0,M,M,900000.0,1.0,TYPE-B,65,3,SEMI-ANNUAL,INFORCE,2010-07-29,2025-04-20
17,100379.0,M,M,699996.0,1.0,TYPE-B,46,2,ANNUAL,INFORCE,2010-07-30,2025-04-20
27,150000.0,M,F,399996.0,1.0,TYPE-B,44,2,ANNUAL,CANCELLED,2010-07-30,2011-09-26
12,100000.0,M,M,249996.0,1.0,TYPE-B,34,1,SEMI-ANNUAL,CANCELLED,2010-07-29,2011-03-29
38,125000.0,W,F,1290000.0,1.0,TYPE-B,56,0,ANNUAL,INFORCE,2010-07-30,2025-04-20
68,100000.0,S,M,1241004.0,1.0,TYPE-B,24,0,ANNUAL,INFORCE,2010-07-30,2025-04-20
60,120000.0,M,M,549996.0,1.0,TYPE-B,71,2,MONTHLY,CANCELLED,2010-07-30,2012-07-27
22,100000.0,M,F,3999996.0,1.0,TYPE-B,45,1,SEMI-ANNUAL,CANCELLED,2010-07-30,2011-03-29
38,100000.0,M,M,399996.0,1.0,TYPE-B,56,2,ANNUAL,INFORCE,2010-07-29,2025-04-20
31,100000.0,M,F,549996.0,6.0,TYPE-B,64,3,ANNUAL,CANCELLED,2010-07-30,2011-09-26
22,100000.0,M,M,999996.0,1.0,TYPE-B,35,2,ANNUAL,INFORCE,2010-07-30,2025-04-20
38,100292.0,M,M,800004.0,1.0,TYPE-B,57,2,ANNUAL,INFORCE,2010-07-30,2025-04-20
